Instrument,Company Common Name,Date,ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,ESG Score Grade,ESG Combined Score Grade,Environmental Pillar Score Grade,Social Pillar Score Grade,Governance Pillar Score Grade,Price Close,Earnings Per Share - Mean,P/E (Daily Time Series Ratio),Debt - Long-Term - Total,Company Market Cap,TRBC Economic Sector Name
BLND.L,,2019-03-31 00:00:00+00:00,67.9019528075019,93.7344725489951,72.872269874366,33.0974376407598,B+,B+,A+,B+,C-,346.2,0.2822233,19.0303430079156,3.024,3.459048496134,
BLND.L,,2018-03-31 00:00:00+00:00,66.4147312638304,92.0531514210611,75.1296570135943,28.3208941264497,B,B,A+,A-,C-,345.8,0.2822233,19.0083553210202,3.163,3.455051906306,
BLND.L,,2017-03-31 00:00:00+00:00,73.2763262899893,94.428420549702,77.9476681373837,44.2130120302709,B+,B+,A+,A-,C+,358.6,0.2818622,19.7119613016711,2.881,3.582942780802,
BLND.L,,2016-03-31 00:00:00+00:00,77.8102539164589,91.5710197592551,80.6181236488922,59.1197494066347,A-,A-,A,A-,B,361.4,0.2819365,19.8658751099384,3.809,3.610918909598,
BLND.L,,2015-03-31 00:00:00+00:00,64.5595195435445,83.825306122449,59.6632718964256,46.679801047951,B,B,A,B,C+,362.4,0.2819156,19.9208443271768,3.926,3.620910384168,
MKS.L,Marks and Spencer Group PLC,2024-03-30 00:00:00+00:00,71.450591567556,59.6103267700042,82.7553071890488,62.8980623868839,B+,C+,B,A-,B,336.0,0.2879282,13.8911857119233,2.8828,6.89367309573223,Consumer Non-Cyclicals
MKS.L,,2023-04-01 00:00:00+00:00,68.0427426093881,64.0174239583689,81.2076740950647,50.0557954449242,B+,B+,B,A-,B-,337.2,0.2879282,13.9407970894659,3.184,6.90350477056368,
MKS.L,,2022-04-02 00:00:00+00:00,69.6213141433646,66.267932380163,81.6102786652164,53.1882816774177,B+,B,B,A-,B-,327.6,0.2879282,13.5439060691252,3.561,6.71255608862719,
MKS.L,,2021-04-03 00:00:00+00:00,82.3808350621312,78.2917122387952,87.9320142622722,76.8010864850195,A-,A-,A-,A,A-,332.6,0.2879282,13.7506201422193,3.6599,6.823331063922,
MKS.L,,2020-03-28 00:00:00+00:00,85.3877464833317,80.7362938596491,90.4203581587173,81.0846888554127,A,A,A-,A,A-,335.0,0.2878106,13.8498428973045,3.8659,6.87256736745,
MKS.L,,2019-03-30 00:00:00+00:00,79.8555138902489,83.5023858317265,83.7488769092543,70.7302653012082,A-,A-,A,A,B+,345.3,0.2885469,14.2756738878783,3.6285,7.083873170091,
MKS.L,,2018-03-31 00:00:00+00:00,80.9145807828771,83.9358840948861,77.7924581465792,83.4755892255892,A-,A-,A,A-,A,376.8,0.2855567,15.5779725483711,1.6706,7.730099653896,
MKS.L,,2017-04-01 00:00:00+00:00,82.2225513828643,84.0157639831147,84.4570889638112,77.2251352708206,A-,A-,A,A,A-,380.8,0.2855567,15.7433438068464,1.7117,7.812160159776,
MKS.L,,2016-04-02 00:00:00+00:00,88.5676939532834,95.7377450980392,97.1407839934466,68.7907766186455,A,A,A+,A+,B+,382.8,0.2855567,15.826029436084,1.7747,7.853190412716,
MKS.L,,2015-03-28 00:00:00+00:00,88.7917652572454,96.3639658637846,94.9647534208363,72.81598335223,A,B+,A+,A+,B+,390.5,0.2853167,16.1443691086489,1.7459,8.011156886535,
LSEG.L,London Stock Exchange Group PLC,2023-12-31 00:00:00+00:00,72.2940185811209,76.3454625334914,84.5897012038388,64.1783930234527,B+,B,A-,A,B,11790.0,3.5216394,93.903070367568,7.533,62.6635428691363,Financials
LSEG.L,,2022-12-31 00:00:00+00:00,68.3698010114704,73.1744355743415,84.4116955413737,57.0046805221573,B+,B+,B+,A,B-,11610.0,3.5206331,92.4694357054678,7.389,61.5749426231235,
LSEG.L,,2021-12-31 00:00:00+00:00,67.0006777283425,73.2047465765645,79.7985363931053,58.0809465921794,B+,B+,B+,A-,B-,11605.0,3.5206331,92.4296125204094,8.201,61.5997446715758,
LSEG.L,,2020-12-31 00:00:00+00:00,72.9203703754656,77.471620412455,86.2330108370168,64.5263589775891,B+,B+,A-,A,B,11570.0,3.5200081,92.1508502250011,1.493,61.488980202,
LSEG.L,,2019-12-31 00:00:00+00:00,74.924950163587,83.8273282340311,86.3964861110068,66.5312823127806,B+,B+,A,A,B,11675.0,3.5208956,92.9871371112262,1.719,62.047004655,
LSEG.L,,2018-12-31 00:00:00+00:00,70.3921257577565,86.1778546075558,85.8841866122123,56.9250841750842,B+,B+,A,A,B-,11865.0,3.5208956,94.5004181434432,1.642,63.056763189,
LSEG.L,,2017-12-31 00:00:00+00:00,64.2335799885712,80.9353395379327,81.0729340244871,50.8709395511426,B,B,A-,A-,B-,11615.0,3.5208956,92.5092588905261,1.431,61.728133539,
LSEG.L,,2016-12-31 00:00:00+00:00,59.8042191452395,81.0297951582868,77.728994273393,44.6766848816029,B,B,A-,A-,C+,11425.0,3.5198206,90.9959778583092,0.5472,60.718375005,
LSEG.L,,2015-12-31 00:00:00+00:00,56.8459299038808,78.9535482210642,77.4573302578333,39.4138986483018,B-,B-,A-,A-,C,11320.0,3.5198206,90.159690972084,0.6787,60.160350552,
LSEG.L,,2014-12-31 00:00:00+00:00,41.5854241789462,48.9834982201394,58.9180506559945,29.9458468176915,C,C,C+,B,C-,11420.0,3.5198206,90.9561546732509,,60.691802412,
AHT.L,Ashtead Group PLC,2023-04-30 00:00:00+00:00,55.1921587760336,38.8979129014591,56.3316176834529,65.1421556176446,B-,B-,C,B-,B,5184.0,3.68179,17.9990958541678,10.4019,22.6176345038363,Industrials
AHT.L,,2022-04-30 00:00:00+00:00,49.1886422830905,35.4421537271806,53.2787136139496,53.6755617262746,C+,C+,C,B-,B-,5160.0,3.68179,17.9173017360948,8.7562,22.5109944828,
AHT.L,,2021-04-30 00:00:00+00:00,45.9887708356169,33.8511686725972,52.7397935700796,45.8750707621108,C+,C+,C,B-,C+,5024.0,3.68179,17.40926360688,6.9867,21.91969104992,
AHT.L,,2020-04-30 00:00:00+00:00,44.1347966566813,30.4774541395506,54.8978699385048,40.0298398568107,C+,C+,C-,B-,C,4866.0,3.68179,16.841187500155,5.6586,21.23325730878,
AHT.L,,2019-04-30 00:00:00+00:00,44.7803282979597,30.4651568850352,55.0777375439202,41.4171588832703,C+,C+,C-,B-,C,4900.0,3.68179,16.9644493352867,6.9352,21.384559567,
AHT.L,,2018-04-30 00:00:00+00:00,31.6763160098441,27.9070061759644,34.3313587047602,31.0457351290685,C-,C-,C-,C,C-,4964.0,3.68179,17.3268567487249,4.89366692728694,21.66982490012,
AHT.L,,2017-04-30 00:00:00+00:00,29.9788873686489,24.7629793792276,34.6287897655031,27.8675554563879,C-,C-,D+,C,C-,4953.0,3.69232,17.3698885796377,3.75672959092349,21.62180554599,
AHT.L,,2016-04-30 00:00:00+00:00,38.7149979847613,26.0591573383085,37.9695055976329,48.5266600430535,C,C,C-,C,C+,5032.0,3.69232,17.8054167963311,3.27714773963026,21.96868461656,
AHT.L,,2015-04-30 00:00:00+00:00,41.091073155478,35.4943543054355,35.474994752712,52.4037317506754,C,C,C,C,B-,5040.0,3.69232,17.8966739422471,2.94000759767394,22.0056269832,
AHT.L,,2014-04-30 00:00:00+00:00,30.8021496043474,15.5592365151189,34.6615124681391,36.5407806630737,C-,C-,D,C,C,4955.0,3.69232,17.4584831540655,2.60256941566515,21.63747333765,
HRGV.L,Hargreaves Lansdown PLC,2023-06-30 00:00:00+00:00,50.6993704127758,35.6795315614301,42.3266825289528,65.6689526712387,B-,C+,C,C+,B,1103.0,0.6849858,17.8803008688886,0.0042,5.23218269065689,Financials
HRGV.L,,2022-06-30 00:00:00+00:00,56.6264247007036,38.2091335459589,49.7672888723831,71.5398090894055,B-,B-,C,C+,B+,1102.0,0.6849858,17.8640902606666,0.0076,5.21626489219713,
HRGV.L,,2021-06-30 00:00:00+00:00,55.6611734732834,31.0082272544613,48.2126374788298,73.0403763153483,B-,B-,C-,C+,B+,1101.5,0.6849858,17.8559849565556,0.0118,5.21824560182413,
HRGV.L,,2020-06-30 00:00:00+00:00,42.8395545687038,29.6346447110234,40.1844144699492,53.1069318398533,C+,C,C-,C,B-,1102.0,0.6849858,17.8640902606666,0.015,5.22871359023471,
HRGV.L,,2019-06-30 00:00:00+00:00,52.918786712491,30.2022304450612,40.7667320930949,74.1621552713212,B-,B-,C-,C,B+,1102.0,0.6849858,17.8640902606666,0.0199,5.26982384059047,
HRGV.L,,2018-06-30 00:00:00+00:00,50.3192917178273,32.576573731536,40.365545564265,68.7846988402544,B-,B-,C-,C,B+,1101.5,0.6849858,17.8559849565556,,5.24922722348873,
HRGV.L,,2017-06-30 00:00:00+00:00,48.0206445562304,29.328165374677,44.7199824896624,61.2605752961083,C+,C+,C-,C+,B,1100.5,0.6849858,17.8397743483336,,5.26675398371067,
HRGV.L,,2016-06-30 00:00:00+00:00,50.0529526959994,29.7998430600939,42.7290292771034,67.5742396644036,B-,B-,C-,C+,B+,1097.5,0.6849858,17.7911425236675,,5.22402185058795,
HRGV.L,,2015-06-30 00:00:00+00:00,41.5918780870542,37.5667503056038,46.3708445134437,44.1247789551285,C,C,C,C+,C+,1098.5,0.6849858,17.8073531318895,,5.17000900614267,
HRGV.L,,2014-06-30 00:00:00+00:00,36.5955204515882,33.2463405224058,45.6205083859747,35.3226849583537,C,C,C-,C+,C,1098.0,0.6849858,17.7992478277785,,5.19125484034401,
BTRW.L,Barratt Redrow PLC,2023-06-30 00:00:00+00:00,67.4046630924621,72.2770260670709,68.3150471945569,59.0346287359241,B+,C+,B+,B+,B,424.2,0.2773719,36.7050272562084,0.2294,6.15580510922141,Consumer Cyclicals
BTRW.L,,2022-06-30 00:00:00+00:00,71.1770228021993,74.0248098551431,71.8091348893438,66.4845906968459,B+,B+,B+,B+,B,420.6,0.2773719,36.3935277321104,0.2331,6.09051646704628,
BTRW.L,,2021-06-30 00:00:00+00:00,75.9165726073278,75.0737139398021,72.7837616667404,81.234429516427,A-,C+,A-,B+,A-,402.8,0.2773719,34.8533356407372,0.2266,5.83762625393183,
BTRW.L,,2020-06-30 00:00:00+00:00,67.7112211649407,51.4257549093471,74.6953949668754,77.9404550075147,B+,B+,B-,B+,A-,397.7,0.2773719,34.4120446482651,0.2298,5.77265576186691,
BTRW.L,,2019-06-30 00:00:00+00:00,64.91010632569,50.1355351005188,73.8216803542928,70.1555829402683,B,B,B-,B+,B+,398.8,0.2773719,34.5072250584062,0.2361,5.78671559606,
BTRW.L,,2018-06-30 00:00:00+00:00,62.7998790463729,44.1998848518496,66.8278529980657,80.6693789749345,B,B,C+,B+,A-,405.4,0.2782469,35.0783075192524,0.2,5.88248370773,
BTRW.L,,2017-06-30 00:00:00+00:00,61.1774357637043,45.5489137456351,61.7171717171717,80.6489280600956,B,B,C+,B,A-,398.7,0.27815,34.4985722938479,0.1911,5.785264564065,
BTRW.L,,2016-06-30 00:00:00+00:00,55.5245892311609,49.4187206181133,58.8331372598361,58.2788265165314,B-,B-,C+,B,B-,420.0,0.27815,36.3416111447608,0.0014,6.094334379,
BTRW.L,,2015-06-30 00:00:00+00:00,50.0327573485445,50.6788873894137,59.3812272087748,34.5468521810538,B-,B-,B-,B,C,426.8,0.27775,36.9299991347236,0.1715,6.19300455466,
BTRW.L,,2014-06-30 00:00:00+00:00,51.4632352176616,50.6864582445978,59.6317025173408,39.6757798464805,B-,B-,B-,B,C,420.5,0.2770347,36.3848749675522,0.1633,6.101589538975,
RR.L,Rolls-Royce Holdings PLC,2023-12-31 00:00:00+00:00,72.5312601649751,79.2131702615801,75.7001882639556,63.3355346710693,B+,B-,A-,A-,B,578.8,0.182505,20.9293075393238,4.95,49.2305615033496,Industrials
RR.L,,2022-12-31 00:00:00+00:00,76.7326763647322,76.7470639538755,74.8418202213056,79.2852860160057,A-,B-,A-,B+,A-,563.4,0.1812641,20.3724462122582,5.597,47.8182595755761,
RR.L,,2021-12-31 00:00:00+00:00,74.4485441380963,75.7919499854984,74.9665459735897,72.7611995841105,B+,B+,A-,B+,B+,566.4,0.1812641,20.4809256915567,7.497,48.1129668743091,
RR.L,,2020-12-31 00:00:00+00:00,76.3580645343748,78.0614314691394,80.381867523261,69.6544402861687,A-,A-,A-,A-,B+,567.4,0.1812641,20.5170855179895,6.058,48.256785515586,
RR.L,,2019-12-31 00:00:00+00:00,79.4925392383072,79.7310156939488,83.2003973162686,74.291448887378,A-,A-,A-,A-,B+,580.0,0.1813229,20.9726993310432,4.91,49.3284025362,
RR.L,,2018-12-31 00:00:00+00:00,71.6177661131624,76.9169151941749,84.8306729939603,49.8208941264497,B+,B+,A-,A,C+,581.4,0.1813229,21.0233230880492,3.804,49.447471094046,
RR.L,,2017-12-31 00:00:00+00:00,73.8079929978652,78.5267772060225,87.168552537405,52.2365705360629,B+,C+,A-,A,B-,578.0,0.1813229,20.9003796781776,3.406,49.15830459642,
RR.L,,2016-12-31 00:00:00+00:00,75.4687654029319,79.1036385429978,87.9097402647169,55.9387591764641,A-,B-,A-,A,B-,576.6,0.1813229,20.8497559211716,3.185,49.039236038574,
RR.L,,2015-12-31 00:00:00+00:00,79.542804355713,79.1799265605875,88.2438316400581,68.0141888644709,A-,A-,A-,A,B+,570.0,0.1813229,20.6111010667149,2.883,48.4779128373,
RR.L,,2014-12-31 00:00:00+00:00,59.653657513325,73.405862305293,45.2369052379048,69.1114159725625,B,C+,B+,C+,B+,585.0,0.1794035,21.1534984632074,2.193,49.75364738565,
CRDA.L,Croda International PLC,2023-12-31 00:00:00+00:00,78.0725842636081,82.6845330400935,79.8926390630495,66.8408263483194,A-,A-,A-,A-,B+,3204.0,1.3681153,27.4981333196015,0.6597,4.47430288873335,Basic Materials
CRDA.L,,2022-12-31 00:00:00+00:00,80.8596745549057,85.0759402939564,82.3649045881565,70.8604097484637,A-,A-,A,A-,B+,3179.0,1.3684487,27.2835723542488,0.481,4.42990136777584,
CRDA.L,,2021-12-31 00:00:00+00:00,85.3962864473106,92.0242335490192,86.3339515058399,72.0980918851177,A,A,A+,A,B+,3117.0,1.3684487,26.7514611601741,0.8729,4.34712674052692,
CRDA.L,,2020-12-31 00:00:00+00:00,80.4695614078551,91.9690515843902,78.4860357500193,63.5147694606431,A-,A-,A+,A-,B,3191.0,1.3684487,27.3865616176181,0.8472,4.45576695422,
CRDA.L,,2019-12-31 00:00:00+00:00,81.9899514495957,90.6682594585496,76.7160972982565,75.5945268346577,A-,A-,A,A-,A-,3201.0,1.3684487,27.4723860037591,0.5123,4.46973049842,
CRDA.L,,2018-12-31 00:00:00+00:00,71.7546062263318,67.7795271175829,78.6578084161493,67.0801533857089,B+,B+,B+,A-,B+,3325.0,1.3677687,28.5366083919085,0.4475,4.6428784465,
CRDA.L,,2017-12-31 00:00:00+00:00,73.8350901336951,88.6788580334708,79.3319466416505,38.2969822056116,B+,B+,A,A-,C,3283.0,1.3677687,28.176145970116,0.4264,4.58423156086,
CRDA.L,,2016-12-31 00:00:00+00:00,69.7699510490708,84.5617265394471,77.6151468686432,30.3445658773527,B+,B+,A,A-,C-,3322.0,1.3677687,28.5108610760661,0.4147,4.63868938324,
CRDA.L,,2015-12-31 00:00:00+00:00,70.3789607156592,86.9742696072027,76.8806743969079,30.0437890473724,B+,B+,A,A-,C-,3315.0,1.3677687,28.4507840057674,0.3076,4.6289149023,
CRDA.L,,2014-12-31 00:00:00+00:00,71.1771058931209,86.7189924103142,76.5006458191757,34.6993303935979,B+,B+,A,A-,C,3297.0,1.3677687,28.2963001107135,0.2019,4.60378052274,
KGF.L,Kingfisher PLC,2023-01-31 00:00:00+00:00,71.4736071482404,75.2197262690782,73.2770413031625,67.5967318601304,B+,B+,A-,B+,B+,239.1,0.2044714,13.0605779210138,2.103,4.33547671988382,Consumer Cyclicals
KGF.L,,2022-01-31 00:00:00+00:00,65.0828319044324,77.2496466468367,68.0268476497467,55.7282959273255,B,B,A-,B+,B-,238.4,0.2044714,13.022341180969,2.203,4.322413635712,
KGF.L,,2021-01-31 00:00:00+00:00,70.7064847812718,80.2851814567215,69.7651270929893,66.9630894305276,B+,B+,A-,B+,B+,229.4,0.2044714,12.5307259518217,2.031,4.159235268592,
KGF.L,,2020-01-31 00:00:00+00:00,75.5471935289411,81.8310437947634,76.3514816875087,71.5116148865106,A-,A-,A-,A-,B+,228.2,0.2044714,12.4651772546021,2.093,4.137478152976,
KGF.L,,2019-01-31 00:00:00+00:00,73.347889833856,81.3329577041545,69.9599763220997,73.1197042451026,B+,B+,A-,B+,B+,230.9,0.2044714,12.6126618233463,2.314,4.186431663112,
KGF.L,,2018-01-31 00:00:00+00:00,80.5027899503333,85.362256143447,73.5268744520656,85.8240740740741,A-,A-,A,B+,A,230.4,0.2044714,12.5853498661714,2.457,4.177366198272,
KGF.L,,2017-01-31 00:00:00+00:00,83.5181514779514,84.4928355957768,74.9090695573622,92.5964559974712,A,A,A,B+,A+,235.3,0.2044714,12.853007046485,2.486,4.266207753704,
KGF.L,,2016-01-31 00:00:00+00:00,83.2643641497692,84.5645424836601,74.6973159562184,92.1332174201027,A-,A-,A,B+,A+,241.1,0.2044714,13.1698257497132,0.184,4.371367145848,
KGF.L,,2015-01-31 00:00:00+00:00,84.378805799093,86.1621653285299,73.1234887391355,95.9930338787718,A,A,A,B+,A+,244.6,0.2044714,13.3610094499372,0.179,4.434825399728,
KGF.L,,2014-02-01 00:00:00+00:00,77.4548003972698,87.0612900581919,64.7903064378551,86.8280908051609,A-,A-,A,B,A,244.0,0.20485,13.3282351013274,0.232,4.42394684192,
ITRK.L,Intertek Group PLC,2023-12-31 00:00:00+00:00,70.160840829984,61.4434201279903,76.5594124254325,68.1817796968927,B+,B+,B,A-,B+,4902.0,2.3887506,25.7724641567168,1.0503,7.91216894497033,Industrials
ITRK.L,,2022-12-31 00:00:00+00:00,72.8438978143888,64.8393051176875,78.0113051550969,71.7960052546535,B+,B-,B,A-,B+,4780.0,2.3890339,25.1310442001441,1.0487,7.69876028871889,
ITRK.L,,2021-12-31 00:00:00+00:00,72.077609102014,66.081438402867,80.3747861769019,65.7823752162332,B+,B+,B,A-,B,4764.0,2.3890339,25.0469235501017,0.766,7.67938824823542,
ITRK.L,,2020-12-31 00:00:00+00:00,78.8894813540166,70.2860091404983,87.2584478486358,74.2182324936882,A-,A-,B+,A,B+,4800.0,2.3892061,25.236195012697,0.7556,7.7494227624949,
ITRK.L,,2019-12-31 00:00:00+00:00,80.1249852479198,69.1144627612318,85.8700427456336,80.5978271646907,A-,A-,B+,A,A-,4786.0,2.3892061,25.16258944391,0.8022,7.78757164985785,
ITRK.L,,2018-12-31 00:00:00+00:00,71.5389416287556,63.2711518342277,76.0161394401658,71.7427048260382,B+,B,B,A-,B+,4848.0,2.3892061,25.4885569628239,0.8468,7.86119084944466,
ITRK.L,,2017-12-31 00:00:00+00:00,68.4509709947873,64.3895417594131,76.9429321321534,60.7779699150258,B+,B+,B,A-,B,4784.0,2.3927117,25.1520743626546,0.604,7.79038667381964,
ITRK.L,,2016-12-31 00:00:00+00:00,58.8776415742481,65.3509794776119,53.4880870890101,61.2329579952531,B,B,B,B-,B,4730.0,2.3927117,24.8681671687618,0.8159,7.66084110083649,
ITRK.L,,2015-12-31 00:00:00+00:00,71.2624450887125,67.0387211864703,62.9623539232414,85.0435790839061,B+,B+,B+,B,A,4696.0,2.3927117,24.6894107874219,0.7947,7.52028300562644,
ITRK.L,,2014-12-31 00:00:00+00:00,65.9211779454038,75.0453386482798,52.108568851087,77.2307692307693,B,B,A-,B-,A-,4634.0,2.3901006,24.3634432685079,0.6632,7.45488410435862,
III.L,3i Group PLC,2023-03-31 00:00:00+00:00,69.0782551494789,91.3051804960003,64.2155235722599,68.0131233595801,B+,B+,A,B,B+,3734.0,5.0401644,8.58382911421504,1.247,36.3494862778263,Financials
III.L,,2022-03-31 00:00:00+00:00,75.6567505297477,90.1953559919976,61.2259928826651,84.8450720129267,A-,A-,A,B,A,3634.0,5.0401644,8.35394617060992,0.78,35.3003931761857,
III.L,,2021-03-31 00:00:00+00:00,78.4756906716698,89.0334328967889,63.5318182614327,89.1413295082325,A-,A-,A,B,A,3580.0,5.0401644,8.22980938106316,0.784,34.8048380602969,
III.L,,2020-03-31 00:00:00+00:00,73.2281954626628,85.5296773039268,65.4013071084811,77.6283568745396,B+,B+,A,B,A-,3555.0,5.0401644,8.17233864516189,0.988,34.6154068551142,
III.L,,2019-03-31 00:00:00+00:00,64.0679988730842,89.611117535204,65.1418087708031,56.7425034348928,B,B,A,B,B-,3594.0,5.0401644,8.26199299316789,0.591,35.2702999173225,
III.L,,2018-03-31 00:00:00+00:00,73.029258866609,85.524092685571,77.8733876026094,66.2395248784138,B+,B+,A,A-,B,3649.0,5.0401644,8.3884286121507,0.575,35.686282645507,
III.L,,2017-03-31 00:00:00+00:00,70.551960239363,84.7659555006746,74.0917160657591,64.3149997210911,B+,B+,A,B+,B,3634.0,5.0401644,8.35394617060992,0.575,35.6906522688398,
III.L,,2016-03-31 00:00:00+00:00,66.0307425003737,78.7436726280407,73.5672281261814,56.8092123419992,B,B,A-,B+,B-,3655.0,5.0401644,8.402221588767,0.575,35.57739422945,
III.L,,2015-03-31 00:00:00+00:00,53.5688268842022,59.6635141221129,51.3843335212422,58.4673833419652,B-,B-,B,B-,B,3622.0,5.0401644,8.32636021737732,0.575,35.25617562218,
III.L,,2014-03-31 00:00:00+00:00,62.0855037946062,58.3118012531483,52.8413587797244,76.2536011758942,B,B-,B-,B-,A-,3604.0,5.0401644,8.28498128752839,0.815,35.08096547276,
MNG.L,M&G PLC,2023-12-31 00:00:00+00:00,76.4168275065335,86.7799680668141,65.2595981527433,89.1810176953687,A-,A-,A,B,A,199.55,0.2168811,27.9756063367447,7.473,4.79710259613704,Financials
MNG.L,,2022-12-31 00:00:00+00:00,67.7653718668576,93.1078733202953,60.9748726908144,68.0336876725575,B+,B+,A+,B,B+,198.5,0.2168811,27.8284031964111,7.478,4.76166065463653,
MNG.L,,2021-12-31 00:00:00+00:00,60.5745009002797,90.7284670379229,65.4559677752379,48.263721459282,B,B,A,B,C+,193.65,0.2168811,27.1484648815365,9.343,4.64919115656801,
MNG.L,,2020-12-31 00:00:00+00:00,69.1792586602267,88.4163483575248,57.8245406046236,79.2277417063394,B+,B+,A,B-,A-,191.0,0.2168811,26.7769521940278,8.163,4.59268345900476,
MNG.L,,2019-12-31 00:00:00+00:00,57.5300832936839,81.4719183232011,41.530727719228,71.0612331619428,B-,B-,A-,C,B+,192.55,0.223843,26.9942520678537,7.5,4.628428816077,
MNG.L,,2018-12-31 00:00:00+00:00,,,,,,,,,,192.9,0.223843,27.0433197812982,3.76,4.636841955966,
MNG.L,,2017-12-31 00:00:00+00:00,,,,,,,,,,191.3,0.223843,26.8190102341231,3.481,4.598381887902,
MNG.L,,2016-12-31 00:00:00+00:00,,,,,,,,,,197.75,0.2372589,27.7232580961727,1.389,4.753424037285,
MNG.L,,2015-12-31 00:00:00+00:00,,,,,,,,,,198.6,0.2372589,27.8424225431095,,4.773855948444,
MNG.L,,2014-12-31 00:00:00+00:00,,,,,,,,,,198.65,0.2372589,27.8494322164587,,4.775057825571,
DCC.L,DCC PLC,2024-03-31 00:00:00+00:00,44.8581613822706,38.5435788969591,36.6380891124104,66.25,C+,C+,C,C,B,5295.0,4.8050608,15.8986092094833,1.859631,5.24068936649953,Consumer Non-Cyclicals
DCC.L,,2023-03-31 00:00:00+00:00,44.2747467649056,42.2694178228512,37.3296391901875,58.520987654321,C+,C+,C+,C,B,5200.0,4.8050608,15.6133650404747,2.209147,5.13566223824926,
DCC.L,,2022-03-31 00:00:00+00:00,51.1138094337746,41.498256714876,42.6765415319233,78.9506172839506,B-,B-,C,C+,A-,5045.0,4.8049839,15.1479666594605,2.206646,4.98673455746134,
DCC.L,,2021-03-31 00:00:00+00:00,51.9180992457159,44.5341787286648,43.3950812862389,76.6214285714286,B-,B-,C+,C+,A-,5085.0,4.8041377,15.2680694674642,1.814817,5.03407037749374,
DCC.L,,2020-03-31 00:00:00+00:00,45.9542888813452,37.9796066727885,28.4699479315198,86.1111111111111,C+,C+,C,C-,A,5080.0,4.8041377,15.2530566164637,2.11546,5.06866142459886,
DCC.L,,2019-03-31 00:00:00+00:00,48.0249112198133,37.4118738404453,31.7650864493868,90.0580808080808,C+,C+,C,C-,A,5145.0,4.8041377,15.4482236794696,1.442356,5.11577360389002,
DCC.L,,2018-03-31 00:00:00+00:00,54.4430636300685,48.9802234299517,34.1869548729617,95.4276729559748,B-,B-,C+,C,A+,5160.0,4.8080825,15.493262232471,1.598521,5.1066365184,
DCC.L,,2017-03-31 00:00:00+00:00,51.8989168497778,50.197316861904,31.6375120106641,87.3756613756614,B-,B-,B-,C-,A,5190.0,4.8080825,15.5833393384737,1.319967,5.1363262656,
DCC.L,,2016-03-31 00:00:00+00:00,54.0235557901355,40.8558393437426,42.5187387684411,92.0634920634921,B-,B-,C,C+,A+,5235.0,4.8080825,15.7184549974778,1.260421,5.14070865149826,
DCC.L,,2015-03-31 00:00:00+00:00,51.7964803917578,44.4159335288368,36.8571033246801,86.9392684610076,B-,B-,C+,C,A,5255.0,4.8080825,15.7785064014797,1.314386,5.18391409387023,
BAES.L,BAE Systems PLC,2023-12-31 00:00:00+00:00,62.4479139208431,68.8169195472883,66.8789958309365,51.6819913639827,B,B-,B+,B+,B-,1212.5,0.668895,20.1696747899859,5.705,36.497737341108,Industrials
BAES.L,,2022-12-31 00:00:00+00:00,69.9672982823646,77.2657745145628,67.5041732480856,67.9539852029976,B+,B+,A-,B+,B+,1188.0,0.6691617,19.7621225983532,6.564,35.75719359828,
BAES.L,,2021-12-31 00:00:00+00:00,69.8474839474052,70.775998195353,65.2835446916702,75.3532467122401,B+,B+,B+,B,A-,1187.0,0.6691617,19.7454878150212,5.687,35.72873088574,
BAES.L,,2020-12-31 00:00:00+00:00,69.9484177764173,73.1264417992903,61.6197359537523,78.9078577414789,B+,B,B+,B,A-,1181.5,0.6691617,19.6539965066955,5.977,35.56484665763,
BAES.L,,2019-12-31 00:00:00+00:00,76.003985687727,61.9756096710166,70.8035404712497,93.3409538378731,A-,A-,B,B+,A+,1192.0,0.6702888,19.828661731681,4.136,35.88255557536,
BAES.L,,2018-12-31 00:00:00+00:00,74.0333340619146,61.1583845981478,72.6380500431406,85.3663486719043,B+,B+,B,B+,A,1186.5,0.6702888,19.7371704233552,3.514,35.71863311016,
BAES.L,,2017-12-31 00:00:00+00:00,69.6437204991127,61.9649323422908,66.1182304624927,80.0538294193117,B+,B,B,B,A-,1190.0,0.6702888,19.795392165017,4.069,35.8256384983,
BAES.L,,2016-12-31 00:00:00+00:00,60.3793343962546,57.0673224563385,63.3232167628507,58.817547055252,B,B,B-,B,B,1154.0,0.6702888,19.196539965067,4.425,34.7434767883,
BAES.L,,2015-12-31 00:00:00+00:00,66.44687073918,65.9366704287145,57.6459111565824,78.7512072899316,B,B,B,B-,A-,1145.5,0.6702888,19.0551443067454,3.775,34.489216817225,
BAES.L,,2014-12-31 00:00:00+00:00,52.5660496982529,51.9338987080923,47.4210315873651,60.0039849746856,B-,B-,B-,C+,B,1153.0,0.6702888,19.179905181735,2.868,34.71667889935,
CTEC.L,ConvaTec Group PLC,2023-12-31 00:00:00+00:00,75.7690121147203,46.740919663625,91.9508841559838,67.9536872407078,A-,B+,C+,A+,B+,240.6,0.14642,39.5137057106602,1.2917,4.93221623682806,Healthcare
CTEC.L,,2022-12-31 00:00:00+00:00,74.1584851261854,49.0669774546987,86.5522227723918,69.5494341387076,B+,B+,C+,A,B+,239.0,0.14642,39.2509379253857,1.2799,4.89899704601,
